4127	1	2月20号晚评：底部区间，持股待涨！皇氏集团未	佛山国际投资...	02-20
892	0	千万不要发公告说今天股东增持了	股友vgl47c	02-20
2556	1	我全仓在12.30  请问多久能解套，多少价格出合	精神丶领袖	02-20
2032	2	伊利营养扶贫项目启动，有担当的良心企业	台CT3G14	02-20
2293	3	大单压盘，呵呵	A股250	02-20
2472	3	会回到28元吗？我在高位站岗呢！我原做双汇股东	段军军	02-20
1361	0	什么畜生股，今天全天吸引散户买入，尾盘十分钟	WY86	02-20
701	0	大利好	段军军	02-20
885	0	养老金最有可能买入的公司，有什么理由不涨呢。	股友URVAa4	02-20
1815	5	60天线120天线之间，最重要少横行1个月。	广东佬顽童	02-20
1053	0	请问：大股东上海原龙投资有限公司在去年发的15	上海网友	02-15
1614	0	请问：大股东上海原龙投资有限公司在去年发的15	上海网友	02-15
1567	0	请问公司目前前十大股东总体持股比例较上一定期	上海网友	02-15
2097	0	请问公司17年预计生产销售白糖分别为多少吨？	上海网友	02-20
2477	0	您好 根据证监会最新出台的规定 定增价以定增发	上海网友	02-19
1963	0	请问如何理解证监会明确定价基准日只能为本次非	上海网友	02-18
1276	0	请问再融资新规对公司定增方案实施有没有影响?	上海网友	02-18
1693	0	公司未来3年有没有扩大生产线计划或并购？未来	上海网友	02-19
2060	0	绿庭投资出售近4000平工业房产 预计增利约716万	绿庭投资资讯	02-20
5643	0	西王食品:关于股东股份解除质押及被质押公告	西王食品资讯	02-21
980	0	同一品种线上线下价格差别比较大，你们说是产品	上海网友	02-15
1025	0	去年12月1日网上《粮油店卖起保健品？老人旅游	上海网友	02-14
1327	0	作为长期投资者，持股这么长时间发现股票及流通	上海网友	02-16
1196	0	公司每日每加我看已经没什么产品在售了，是怎么	上海网友	02-18
1254	0	公司未来3年有没有大量扩大固定资产的计划？未	上海网友	02-18
1266	0	你好，请问今年贵司冠名过赞助了哪些综艺节目	上海网友	02-19
1330	0	请问，进入2017年以来，二片罐市场情况感觉怎样	上海网友	02-10
631	0	请问：大股东上海原龙投资有限公司在去年10月份	上海网友	02-14
1673	1	大股东还没有出完货	hyg大胆	02-20
842	0	今天高抛的，明天可以再拿回来了！！	股友YlqQhl	02-20
485	0	这个死批鬼一天有病呀，给老子滚远点……	重庆闪户	02-20
15370	12	量子高科:关于重大资产重组停牌进展公告	量子高科资讯	02-21
528	0	这么跌，垃圾股要退市了吗	懵懵懵懵	02-20
5114	19	笛声友情提醒  明天不要看盘一天 收盘再看	笛声6	02-20
6500	2	涪陵榨菜:关于自有资金购买银行理财产品的公告	涪陵榨菜资讯	02-21
603	0	好东西的价值就是高估！	笑看2006	02-20
546	0	我来冒个泡	shaqijiebi	02-20
2795	0	伊利股份2017年2月17日投资者调研报告	伊利股份资讯	02-20
737	0	前几天让大家买，今天是不是赚钱了。今天我出了	段欣彤爱炒股	02-20
643	1	太垃圾了，走了	青山绿水水缠绵	02-20
993	0	哈高科稍有不慎满盘皆输，让大家在早上建仓，后	唐慷云158	02-20
449	0	早盘拉高出了60手,留20手,早盘买入兔宝宝,明天	周老大哥	02-20
589	0	今天卖盘大还涨，上周五大盘不好他却涨。	摩登帅哥	02-20
816	0	尾盘主力出货1700万左右	股友OUsdBE	02-20
872	0	这吧几个人了？都洗出去了吧，在就是几个不舍得	想弄点钱	02-20
1127	0	梅花生物您好，上述数据为公司09年时期的数据，	上海网友	01-23
2105	0	公司三季报盈利6.65亿元，年报预报说比去年增长	股友zn4X1t	02-16
5369	2	600695:绿庭投资关于出售工业房产的公告	绿庭投资资讯	02-21
2117	2	图形搞得很漂亮，就是为了。。。图穷匕见！	kop11	02-20
2774	1	今晚发公告董事长增持	人工智能炒股168	02-20
1579	3	天宝明天补涨上12,拭目以待	华为手机用户	02-20
727	0	耐心	于雪飞	02-20
453	0	一年都没有涨停的股票不要碰	吸血鬼一号	02-20
509	1	穷庄,一直横盘。	吸血鬼一号	02-20
3488	2	刚刚我粗略统计了一下大股东增持情况	股友QYOCKZ	02-20
349	0	散户行情……[大笑]	独行侠168	02-20
1040	1	胡血岩红顶商人 也完蛋了	目击龙头01	02-20
1716	2	11.31进的货11.39元出的货没赚到钱满眼泪水，从	劝你别炒股	02-20
4332	2	明天开始第二波	无缺爱小鱼	02-20
880	1	二个字：垃圾	踏多节奏	02-20
449	0	问君能有几多愁,恰似买过中石油	吸血鬼一号	02-20
630	0	600827涨停了 马老板阿 帮帮你兄弟啊	目击龙头01	02-20
1098	1	市销率才不到1,看好大消费，行业并购加速	首旅酒店2016	02-20
1885	3	现在是筹码从集中到分散的过程，明天跌停！	kop11	02-20
5783	7	骗子真厉害，她们号称私募，竟然可以没有任何征	徐夫子98488	02-20
397	0	赚的都是散户的手续费	吸血鬼一号	02-20
621	0	双人余飞要做金字火腿吧的凤姐吗？	重走青春1969	02-20
1396	2	这个股完蛋了今天流出一千万	股友uqXJ6J	02-20
610	1	尾盘拉高，绝对是想出货的行为，无实力的表现，	股友wgFhOI	02-20
2218	2	跌到6.5元   社保会进来  不涨原因是让社保进驻	谁是英雄豪杰	02-20
1960	1	自周五的下午开始明显有大资金在回流今天尤其明	重走青春1969	02-20
1366	1	小老板死 你去死好了 为什么我们中枪了	目击龙头01	02-20
462	1	庄1分对倒获利靠	吸血鬼一号	02-20
633	0	佳隆潮汕帮的人来报到	B波S仕	02-20
438	0	你们说它不好 就不好 大盘涨停 它也死了	目击龙头01	02-20
4902	6	明天大盘补跌这货要跌5-6个点	Modena1778	02-20
4101	4	上个交易日12.78入手，13.20落袋。等着十三元以	战神时光	02-20
407	0	这个庄就是开会倒腾一下赚个手续费	吸血鬼一号	02-20
587	1	没什么收益，手续费都挣不来	吸血鬼一号	02-20
1099	0	这个垃圾，贝因美的股价都超过了皇氏，妈的皇屎	股友UeodmD	02-20
1578	3	盘底是最好的买入点，今天还能捡点金条，机会不	弱水三千一瓢...	02-20
834	0	请问截止2017.2.15股东人数是多少	上海网友	02-15
873	0	请问公司投资深圳创新科存储技术进展如何了？公	上海网友	02-16
1056	0	看到董秘回答投资者关切的资产收购问题，请问公	上海网友	02-17
1246	0	请问，截至二月 15日，公司的股东人数是多少？	上海网友	02-20
978	0	能给出大概的停牌时间吗？我们真的不想再和公司	上海网友	02-17
378	0	涨1毛就跑	吸血鬼一号	02-20
540	0	今天主力卖了老婆的貂皮，中糖爆涨3分钱	土牛NIU	02-20
489	0	明天能突破压力线吗？	重走青春1969	02-20
623	0	要迎来一波b浪反弹了	脏乌鸡	02-20
366	0	滚刀肉,油盐不进。	吸血鬼一号	02-20
1070	2	亏损1500多，明天又是跌跌跌	超级倒霉你个鬼	02-20
3128	3	主力出货是这样的吗，主力是压盘，除非今晚出利	pasfwfcb	02-20
383	0	脏家只做差价,拉高就上面挂大单在卖	吸血鬼一号	02-20
7054	7	明天涨停   先感谢今天割肉的股友们  你们辛苦	精神丶领袖	02-20
594	0	尾盘拉，明天砸	沙笔中国股市	02-20
338	0	主要是这几个鸟xx的实力不行	吸血鬼一号	02-20
3428	3	深深宝进来看	天一亥水	02-20
461	0	看不懂嗎？大盤明天又要起漲了還卖？	风林火山4	02-20
464	0	MDGB，能打跌停不？	阿大大丝	02-20
2830	2	8.92再次加至全仓	V守赢	02-20
5397	4	明天要涨停了。	欲情天	02-20
2845	2	最后二分钟出货，明天绿油油	来了2015	02-20
368	0	磨磨唧唧	XQJXGGD	02-20
395	0	每次反弹都是清仓的机会,反弹一次清仓一次	吸血鬼一号	02-20
2258	2	腾讯，阿里巴巴争夺的下一个目标002419天虹商场	鸡年心想事成	02-20
364	0	磨磨蹭蹭害人	吸血鬼一号	02-20
1659	1	重组无戏了	浙A76396	02-20
389	0	垃圾，拉停也不入了，一点量能都没有，骗你老妈	来了2015	02-20
332	0	出货,冲高回落,尾盘拉升诱多	吸血鬼一号	02-20
1092	1	此股估计要涨了，因为我买卖了，就是这么厉害，	有点清淡	02-20
748	0	被主力出了一天货	蓝色空降兵	02-20
613	0	现在单子这么多啊都。什么情况	疯子12铁路局	02-20
1534	2	加油，飞起来吧	SF123	02-20
330	0	套人的股票,不碰	吸血鬼一号	02-20
397	0	此股只有一个操作，卖卖卖，只卖不要进	来了2015	02-20
426	0	起飞有没有，安全带挤好没	冬哥xxx	02-20
614	0	你们做的过分l	目击龙头01	02-20
346	0	透过现象,看清本质	吸血鬼一号	02-20
1356	1	买入就是一场悲剧	蓝色空降兵	02-20
460	0	别涨了，我一开始抛就涨啊太不给我面子了吧！	乒乒乓乓啊	02-20
2823	3	新疆板块涨幅小的股，跌是买进的机会	风说66	02-20
353	0	出货啦，快。别又绿了	来了2015	02-20
381	0	你妈逼，谁有钱把这杂种压盘筹码吃掉，老子奖70	m大象	02-20
530	0	有个sb整天在吧里乱叫。。。	西索寓言	02-20
359	0	每次拉高只为出货!!!慎重!!!等出完货立刻翻脸不	吸血鬼一号	02-20
5515	5	预测，今天伊利收盘价18．18元。嘻嘻～	黄金皇子1	02-20
618	0	被套了，别跌了，明天再说行吗？	托害人啊	02-20
484	0	买啊猪力开始吃筹码了快快快	天天超牛	02-20
440	0	拉尾盘，这主力的套路，明天接着跌	n1427469162e...	02-20
465	0	痿盘准备在买2000手	天天超牛	02-20
490	0	张家港行真nb	牛下可以不	02-20
351	0	有吃不完的单，股价怎样都涨不动。说明主力在出	吸血鬼一号	02-20
1011	1	我也是醉了，新疆股拉升也不跟了，呵呵，好，后	四川散打评书	02-20
522	0	看样子是不是社保进驻！	鹏504	02-20
348	0	股价拉高，庄托再给散户吃点药稳住，然后放心出	吸血鬼一号	02-20
2287	1	一单3000手的交易，大家跟吧，近期要拉了	LEO66778	02-20
2187	1	频繁挂大单，撤单 已经截图，留着举报	方正黎明路营...	02-20
363	0	吸血鬼肚子饿吃不饱，收盘大涨一分，无聊的又一	m大象	02-20
315	0	这股真是无药可救!碰不得!毫无活力!	吸血鬼一号	02-20
719	1	2.45准备快速拉高你们拿好手中的筹码不要被猪力	天天超牛	02-20
366	0	[牛][牛][牛]	南国一飞	02-20
837	0	600073亏了0.9%听说这老鸡来了丶逃	转战梅林	02-20
506	0	上去5分累个半死，跌下一毛毫无支撑。尼玛那个	股友zKcyOS	02-20
461	0	富煌钢构	股友善人	02-20
796	0	16.05上5000手的压单、流弊	Modena1778	02-20
1297	9	继续注意逢高换股	吸血鬼一号	02-20
1296	1	16以上出来观望两天。不知是对是错	每天看看票	02-20
1834	2	今天买的明天参考大通燃气走势，套死你们	被屠杀的散户	02-20
695	0	11.76以上可以进了，3到5天2%到3%的利润	圣灵龙	02-20
570	0	什么时候可以再上车	火星节度使	02-20
1103	2	跳水！跳水！跳水！	双人余飞	02-20
368	0	一个字，哀！	鹏504	02-20
357	0	庄家死了吗	人生与现实	02-20
270	0	就这种一天几分钱,一个月不一定涨	吸血鬼一号	02-20
831	0	贵糖和中粮糖都红了	游资暴力哥	02-20
744	1	没有割肉的快割呀！让抛压来得更猛烈些吧	精神丶领袖	02-20
666	0	6块的股价能跌到哪去？敢跌到4-5块那是主力自己	LEO66778	02-20
276	0	这种股票散户手续费都难赚。	吸血鬼一号	02-20
3583	12	有种不祥的预感	许想想	02-20
1524	2	今日看大盘不宜买入，但是002702海欣食品感觉回	妖股横流	02-20
451	0	倒闭公司	懵懵懵懵	02-20
286	0	弱势反弹，反弹为集聚新的下跌动能，反弹就是逃	吸血鬼一号	02-20
401	0	汽起来了挂2000手在34.88有本事吃了	天天超牛	02-20
500	0	出	djgc低进高出	02-20
391	0	垃圾	锦鲤腾跃	02-20
311	0	我就不懂，有钱的大恶早上开盘，放一百万手上去	m大象	02-20
461	0	尾盘拉5个点  行不行  主力?	人工智能炒股168	02-20
698	1	这个垃圾股跟跌不跟升，公司股东都不看好自已还	aaaaaa906	02-20
1340	1	600073买此的保证很后悔丶周海鸣将任命当董事长	转战梅林	02-20
564	0	已成僵尸股，等待大盘回调，继续打压。	行云流水hxy	02-20
341	1	一拉高就有大卖单连续出来	吸血鬼一号	02-20
411	0	老子准备放过10年8年，有种别涨停，NMB!	秦时明月4mio0q	02-20
333	0	别逼老实人骂人！无语！	鹏504	02-20
280	0	追涨必死,没有差价。	吸血鬼一号	02-20
796	0	对敲拉升  说明已经吸筹足够  这个时候不封低加	人工智能炒股168	02-20
1290	1	割肉了的  我们感谢你们  谢谢了  还有没有割肉	精神丶领袖	02-20
260	0	一直在诱多,逢高跑	吸血鬼一号	02-20
786	0	走势良好 量价配合理想 中长线持股	灵犀重庆	02-20
450	0	做t是啥意思	股友HNUGwY	02-20
409	0	老子也准备放5年，10年，有种就永远别涨，nmb，	股友518kkkkk	02-20
458	1	老子准备放5年，10年，有种就永远别涨，nmb	Smileagain	02-20
273	0	这是在垂死挣扎	吸血鬼一号	02-20
423	0	大盘涨，你好意思吗？	涨停板139	02-20
224	0	源源不断的抛盘又来了	吸血鬼一号	02-20
634	0	牛市来临、哇哦……正点......[胜利][胜利]	涨停板发发	02-20
340	0	赶紧卖了，不要买进	gegeft5851	02-20
258	0	对倒高手，孟拉狗，瘫痪了吧	海南临高股友	02-20
476	0	明天大盘调整这个股票涨停板哈哈哈大盘太好这个	天天超牛	02-20
220	0	被这垃圾庄骗了无数次	吸血鬼一号	02-20
366	0	大姨妈怎么还没来，都快憋出病了	金兰52633	02-20
571	0	什么是垃圾股，中基来告诉你！[胜利]	四川散打评书	02-20
449	0	跑吧，看谁快？	股友kd0iGb	02-20
223	0	反正不追涨	吸血鬼一号	02-20
474	0	快跑！砸给那个托单！	你当接盘侠	02-20
2205	2	有14.58本的吗	股友s5lHDo	02-20
383	0	大盘反向指标！	YYJSYD	02-20
194	0	诱多的特征就是假涨，涨不动涨不高	吸血鬼一号	02-20
421	0	啦那么多买单，才不上当，走人	股友w3UyZF	02-20
481	0	会不会收绿呢	看清了再下手	02-20
810	1	拉高出货！！！	双人余飞	02-20
214	0	主力部分撤走,盘口对倒横盘出货。撤走	吸血鬼一号	02-20
3173	5	600073难怪涨传说周海鸣又要任命做董事长了	转战梅林	02-20
949	2	别挂买单，切记	大时代狙击手	02-20
387	0	还有一射，因为我买了1000股，使劲撸啊撸！	方正黎明路营...	02-20
411	0	这逼我服	股友zKcyOS	02-20
458	0	业绩不理想，看样子又要ST了，哎，选了你这王八	西域昆仑2016	02-20
517	0	哈哈！还要买不？杀得你们落花流水！	你当接盘侠	02-20
482	0	今天不走恐怕就没机会了	李根123321	02-20
228	0	量价背离当心短线回辙	吸血鬼一号	02-20
383	0	二胎高潮来临，准备好了	大时代狙击手	02-20
710	1	这么多小王八在抛	abc8789879	02-20
247	0	谨防短线量价背离	吸血鬼一号	02-20
677	0	大单卖出，小单买进，新高后难到迎来调整？	远离主力骗局	02-20
1654	2	进了兔宝宝、这垃圾也是没救了	Modena1778	02-20
237	0	1给个忠告给散户吧，大盘股不能碰，大盘股只适	吸血鬼一号	02-20
1673	2	亏的我把小弟弟，和肾都卖掉了，就为了补仓。明	股市伤心人2015	02-20
388	0	可以分批加仓了，大盘继续上，不到3300绝对安全	大时代狙击手	02-20
559	0	今天铁顶6，66了，完蛋了，休想过得了！	四川散打评书	02-20
363	0	谁接套谁	马上搞你	02-20
1038	2	这种庄股还是少碰。。。	西索寓言	02-20
359	3	一不小心就判个无期徒刑	吸血鬼一号	02-20
237	0	这样对倒来做量吗？孟狗	海南临高股友	02-20
416	0	这股今天弱爆了[不赞]，草	龙哥257	02-20
228	0	1逢高减仓，否则后患无穷	吸血鬼一号	02-20
1952	3	IPO加速，就是来挤出垃圾股滴！垃圾股最后无人	满院春色2017	02-20
439	0	34.60挂200手卖看你敢不敢吃	天天超牛	02-20
519	0	涨停追的你未必就把我套起木鱼让解套？	偶来打酱油的	02-20
566	0	4千5百手的大单又来了，叫涨停的二货吃了啥！	四川散打评书	02-20
566	0	新一轮下跌，尼玛关键申请退市破产，丢人的……	九寨沟110	02-20
377	0	nmb	Smileagain	02-20
1302	3	会涨否就看量	使命到	02-20
422	0	狗日过的，大盘快要创新高了他还在往下走！	海派高手	02-20
334	1	1极度缩量小心诱多反弹后回杀探底1	吸血鬼一号	02-20
512	0	一个窗口玩一年，不陪了。是真的不陪？	一路阳光23	02-20
415	0	这渣滓能拉涨停简直就是个奇迹，快走要跌了	红塔山集团	02-20
420	0	跳的一手好水	dsgdfgcv	02-20
246	0	一模一样。这走势,就是诱多	吸血鬼一号	02-20
1645	2	15.9进，16出了，不等了，没量，还得震荡	中集粉丝	02-20
474	0	王八头在压单	abc8789879	02-20
336	0	大垃圾烂泥扶不上墙	股友HEiaV7	02-20
233	0	1骗了好几次了	吸血鬼一号	02-20
509	0	哇，今天这个样还能0.00厉害	莫妮咔	02-20
416	0	其实猪力一直在出货每天冲高调整都过不了平均线	天天超牛	02-20
664	0	看起来抛盘很大，好像天塌下来了，回头一看股价	太阳永远在	02-20
237	0	恶贯满盈	吸血鬼一号	02-20
484	0	套套己套上，下杀开始	四川散打评书	02-20
554	0	典型的诱多不要冲动进入	女票精秽	02-20
387	0	叫你们不要挂买单，为什么不听	大时代狙击手	02-20
228	0	阳痿征兆已现	吸血鬼一号	02-20
1205	1	大盘涨这么多此股还跌逆天了	潜力股2014	02-20
1110	2	自己像猪一样蠢，还不学习一些股票基础知识，然	精神丶领袖	02-20
1774	2	屡测21.8的警线，终究会破，双汇慢慢走强了	牛牛贺	02-20
329	2	只会冲高回落一招	吸血鬼一号	02-20
265	0	股性甚至不如中石油，大家勿入，套住你没商量	吸血鬼一号	02-20
1545	0	怪只怪这票定增没过会	晚枫S	02-20
395	0	每天14挂上卖	首旅酒店2016	02-20
244	0	无耻之尤，以此为最	lualule	02-20
426	0	割肉换股不要再等了	牛市启动8889	02-20
1283	1	早上是跟风兄弟科技，主力顺势出货	最奢侈的爱好	02-20
2454	3	现在是历史最高价吗？	苦命小散1979	02-20
536	0	卖一吃完了马上就有大单补上。！！！？	你当接盘侠	02-20
1843	2	布局下一支大牛股中航旗下混改股及深圳新零售龙	鸡年心想事成	02-20
234	0	操作建议:只出不进,逢涨就跑!	吸血鬼一号	02-20
706	1	真是个扶不起的阿斗！！	股友jaaWai	02-20
389	0	换东家了是不是	c551225	02-20
565	0	18.30用大炮啦！	股友EoKN2h	02-20
339	1	横盘太久 危险异常 /// 因为横盘越久 聚集散户	吸血鬼一号	02-20
392	0	看见猪力怎么玩你们了吧上下折腾等你们卖了他就	天天超牛	02-20
1747	1	我给你们当孙子 你们大爷 饶了我吧 我错了	目击龙头01	02-20
612	0	8.9又是一随时撤单的诱空单	见风浪	02-20
737	0	还等什么呢！！！！！	贾红良	02-20
3338	4	今日必涨停	CFGDUGD	02-20
224	0	困死你拖死你饿死你	吸血鬼一号	02-20
238	0	每天小涨，不让你做差价	吸血鬼一号	02-20
519	0	盘面经常有大单下砸！	你当接盘侠	02-20
944	1	每次冲高回落都是买入机会，中期有重大利好将公	pasfwfcb	02-20
531	0	伊利行情会不会又一日游？？？？各位大侠指点！	沉重的羽毛	02-20
246	0	赚个手续费,比登天还难.(别上垃圾庄的当)	吸血鬼一号	02-20
1901	2	明天涨停	金股888牛股	02-20
1182	1	这家公司汇理二臭不要脸了	缘来65386	02-20
527	0	虎头蛇尾的走势	看清了再下手	02-20
260	0	宁愿空仓,也不被套牢	吸血鬼一号	02-20
468	0	跌倒几毛钱算了，垃圾中的垃圾	股友51AorE	02-20
428	0	侏儒即使跳的再高也蹦不过姚明的自然跨越，好比	jjzsczzdw	02-20
423	0	散户进，机构出。这是要息火的节奏	广州思维	02-20
2296	5	玩股票要淡定  别想天天涨停，要不然个个都是股	精神丶领袖	02-20
438	0	加仓坚决加仓	天天超牛	02-20
710	2	卖了，此股墨迹！	九牛居士	02-20
755	0	大单测试了一下，水太深	zj527	02-20
236	0	名声已臭,没有多少人会再买这股	吸血鬼一号	02-20
3048	2	都是瞎比比	趋势通道	02-20
484	0	你到底是涨还是跌啊！干脆点吧！	yungel	02-20
504	0	这个超级王八头庄	abc8789879	02-20
698	0	可以进一点了	Alan_bell	02-20
356	0	猪力给点力今天过35	天天超牛	02-20
431	0	26清了一部分	欲情天	02-20
1501	2	王八公司	缘来65386	02-20
303	1	逢涨就清仓	吸血鬼一号	02-20
1319	1	看看以前机构常玩的方法	n1426748584c...	02-20
368	2	偷鸡摸狗作风	吸血鬼一号	02-20
727	0	所以这就叫自作孽不可活，我估计他们这帮人最后	n1426748584c...	02-20
946	0	社保已入！[怒]内幕…	别给我涨停	02-20
4429	8	睡过头了！今天收盘站上8.75元，底部暂时确立！	涨停不好抓	02-20
459	0	追。	彼得林乞	02-20
774	0	提醒大家一下，春节后放量滞涨确实有很大的资金	决胜涨停板	02-20
1370	1	等着回调吧，今天是最佳高抛点	杨禾达杨	02-20
955	1	《只说一句：抄底 南玻A  000012 必有暴涨！》	股友wj2Kcb	02-20
