148	0	明天低开等等再跑，高开开盘就跑。	持之以恒呵呵	03-09
151	0	3月12日全民植树节，明天买福建金森。	股友7ojBR6	03-09
134	0	就目前的盘面来看:被套牢的同胞只看不动隋它去:	湖南长沙手机网友	03-09
368	1	现在还唱多的，除了傻子和庄托，就剩下霸天了	烯醇化酶	03-09
265	1	美国牛市迎来八周年纪念日 新浪财经2017年3月9	正义的	03-09
185	0	佛塑古东昇如来佛掌收服猴王	小叶选文	03-09
753	3	李大霄：明天市场大概率会有修复性反弹。	顶强设计	03-09
134	0	明天大涨	重庆手机网友	03-09
188	0	603822 嘉澳环保 午盘会员建仓票！明天早盘盈利	识股追踪	03-09
879	2	利空消息已集中爆发 短期无太大风险	大盘分析	03-09
225	0	虽然不是千股跌停 但绝不会比那差了	黑金666	03-09
115	0	不下三千点就是不进	中国手机网友	03-09
166	0	发股票：1.首先是还银行贷款。2.上市后大股东套	股友eesSI8	03-09
339	0	3.10直播3200以下将是逐步低吸机会	股海巨焦	03-09
982	1	(3/9)十大名博看后市：护盘资金又入市了吗？	大盘分析	03-09
165	0	玩不过你啊	不贪心的人...	03-09
250	1	金世留芳：原油持续震荡EIA助力破位，继续空！	金世留芳	03-09
735	2	投资者短期逢高兑现利润	大盘分析	03-09
861	0	周期凋落，人工智能逆市呈强！       今日上证	股道十年	03-09
1037	2	中小创高弹性必将体现出来	大盘分析	03-09
245	0	投资是心智的磨砺成长的过程，人在不同的年龄思	湖北武汉手机网友	03-09
248	0	医药行业投资正当时！	渔火007	03-09
178	1	近期恐将进入调整。	jiang2011_j...	03-09
199	0	#股市分析##股市策略#深圳一平向北看盘：3月9日	一平看盘	03-09
466	0	大盘连续4天量能一致，若想再拉升，必须要量缩	哲森先生	03-09
170	0	操盘	老路电脑	03-09
236	0	中国股市唯一改变不了的就是天天端坐在软件前的	每天一个点...	03-09
352	1	大盘必破3200，止于3150	连开三阳	03-09
1846	8	明早603822嘉澳可能有所涨幅，大约5个点以上，	超短丶超超短	03-09
341	0	中信证券：细分周期 力推三大高景气行业投资机	大盘分析	03-09
457	1	中国股市怎么了[亏大了]	n1432308157...	03-09
144	0	最后一跌	sjl生手炒股	03-09
140	0	看见了劝止就好了，为什么要效仿？	中国手机网友	03-09
187	0	企业的产品需要消费者去买单，可企业争先恐后上	新疆手机网友	03-09
3335	12	2017-3-10股市分析（喜欢的朋友记得留花！感谢	低头看天	03-09
1817	8	今天3205点是进场信号，明天验证！	三日斜率	03-09
203	0	一群短线客5个点里做短线	哈哈V大笑	03-09
221	0	股市每天只要开市，不是涨就是跌，每天都说这个	股友bUGNHE	03-09
191	0	明天低开高走！	天赐白金	03-09
109	0	在比谁更卑鄙吗？	中国手机网友	03-09
424	0	当大家哭跌骂娘的时候，一大波行情就要产生，牛	湖北武汉手机网友	03-09
394	1	国企改革说白了也就是说国有股要卖给私企老板或	火眼金睛ak	03-09
580	1	3000点买的股票 3200点被套15% 这是神马情况	辽宁沈阳手机网友	03-09
98	0	投资需谨慎	再次晴空万里	03-09
628	2	沪指险守30日均线 权重股领跌打击做多情绪	大盘分析	03-09
167	0	我们中国股市今天是微调而已	使做勇者	03-09
173	0	明天涨[傲]，霸天呢，赶紧发图[大笑]	九九归一丶	03-09
358	1	周期股熄火 沪综指跌破20日均线	大盘分析	03-09
133	0	辣鸡的股市，明天出掉3分2的股票！在里面混，还	青年至少拼...	03-09
288	0	什么压力位啊支撑点呀，又是箱体震荡了啊，全是	喜欢女人脚	03-09
380	1	大行情快要来了，中国后发制人，超英赶美，到时	湖北武汉手机网友	03-09
181	0	暂时看波段调整 有可能演变成趋势下跌	梅士聊	03-09
182	0	坚决要求停发新股	Chheyi	03-09
1440	25	生活中所有的结局都是写好的	疯狂一回8888	03-09
296	0	沪指最低或跌至3180点 创业板指洗盘后继续上攻	大盘分析	03-09
136	0	今日尾盘买进603288重点推荐	新GVF085	03-09
147	0	累了！累了！炒点股票都搞得紧紧张张的，天天都	股友NAHd2t	03-09
162	0	上面讲煤炭钢铁火电一定要重组	经常留三手	03-09
695	0	中阴线杀跌幕后推手曝光 短线谨防恐慌性抛售	大盘分析	03-09
566	0	大盘明天还有一次回踩	提着电脑满街跑	03-09
695	1	调整下来也正是给到我们低吸的机会。	领航舰队	03-09
539	0	三大重磅利空即将登场 寻找后市行情避风港	大盘分析	03-09
221	0	尽管上证指数的在3200点上方，但有点令人背凉的	古中先	03-09
194	0	明日大盘吉祥与否，就看卷商是否发力了！	天津手机网友	03-09
381	3	去你妹的股神，哪个敢说可以预测股市！还是洗洗	喜欢女人脚	03-09
258	0	现在市值打新确实是好 中签都能获得巨大收益	赢家3920	03-09
595	1	3月10日：什么信号出现可以抄底？         一、	海西一郎	03-09
175	0	两会期间必破3200点！	甘肃手机网友	03-09
205	0	一一一一一一	刺客NO1	03-09
303	0	“一带一路”高峰论坛举办在即 工程机械等四领	天启者小强	03-09
161	0	明天开始大跌	看看什么是...	03-09
158	0	明日指数涨。[胜利]	韭菜研究员	03-09
219	0	沪指震荡下探考验3200点跌0.74% 权重股低迷题材	大盘分析	03-09
9023	32	脑壳好昏：断头阴雏形已现小腿快跑	脑壳好昏	03-09
413	0	沪指跌0.74%  茅台再创新高	大盘分析	03-09
453	1	今天我对不起大家，早晨砸盘本想低吸货，没想到	牧牛歌声	03-09
125	0	沪股通6天净流出，我去，不就是美加息嘛，俺不	福建福州手机网友	03-09
133	0	本神棍出来说话啦	极度a	03-09
144	0	眼光问题，市场错了，还是机构错了，愿赌服输，	Bitoof	03-09
426	1	期待早日崩了盘！早日闭上市！	股友YtsL5r	03-09
134	0	远离中国股市，炒中国以外的股。	不亏就是赚票票	03-09
305	0	市场资金大幅出逃A股遭重挫 权重题材齐萎靡	大盘分析	03-09
151	0	散户欲哭无泪	湖北武汉手机网友	03-09
157	0	昨天三八叫你们嗨今天就完犊子！萨德～加息都是	北京手机网友	03-09
1796	8	明天很多个股将高开连续涨停！	预言女神	03-09
181	0	先B股暴跌，大A跟B股一样跟着急速下趺，前几次	江苏苏州手机网友	03-09
742	1	明天3.月10日上证指数收盘上涨！！！	三板宝1	03-09
2216	5	客官来呀	污力姐姐有把枪	03-09
4560	9	收评：大盘中阴杀跌如期而至，30线挑起支撑重担	盘口话语	03-09
110	0	累了	股友阿金金金	03-09
163	0	小明包挣钱	传奇徐晓明	03-09
1095	0	令人担忧的一幕正上演 多头打响关键性保卫战	大盘分析	03-09
131	0	江志：政治风险利好黄金，3.9日现货黄金操作建	filerecv	03-09
136	0	沪股通 收盘资金流入-20.74亿!!!!!!!!!!!!	嘻V嘻	03-09
193	0	买入良机空头陷阱洗盘结束！明天拉升开始！6030	明天向上突破	03-09
102	0	k形态明显双顶形成赶快赶快赶快清仓不然死无葬	金雕不得擒魅狐	03-09
114	0	老乡别走，周末两会有利好	艳阳普天	03-09
91	0	破位下跌	平凡之人4	03-09
221	0	真相大白：市场自有规律！	中华价值CEO	03-09
106	0	一池死水，谈啥人气	天狼78200	03-09
109	0	3200守住了[大笑]	艳阳普天	03-09
115	0	已经作好十年的下跌趋势吧	kimzhu	03-09
134	1	还有几分钱我就割肉了。	DXX9C	03-09
1255	5	收评：洗洗更健康	预言女神	03-09
430	1	今天大跌的原因已查明:黑嘴李大霄又出来了	咕咚来了6688	03-09
171	0	两天跑了450多亿，血也快流干了。	平湖劲浪	03-09
149	0	去死吧 A股	超金元	03-09
211	0	盘尾次新股再次被资金挖掘，江苏恒久直线封板，	a股状元	03-09
424	1	怀疑暴跌不日发生，已经清仓观望，希望我是错的	铜人581	03-09
127	0	很抱歉，你访问的帖子不存在	几点人（沈...	03-09
155	0	表面功夫做的真好，维稳了	几点人（沈...	03-09
132	0	我们现在能做的就是不会再往这市场投钱了。至于	北京手机网友	03-09
125	0	没到3200，明天继续	细雨梦回2	03-09
885	1	小试牛刀，效果还行	豪侠股龙	03-09
874	1	市场仍处于两会窗口期 低吸中小创个股底部筹码	大盘分析	03-09
1582	5	3月10日林浦测盘；冲高回落收阴概率大！	林浦快盘	03-09
91	0	稳跌哈哈哈[大笑][大笑][大笑][大笑][大笑]	Money_box	03-09
207	0	历史会重演去年12月份的走势吗？双重顶？	冬天有蓝天	03-09
107	0	早盘推荐	lj刘将	03-09
148	0	大盘又拉到3216点，看样子明天还要跌	无止境053	03-09
212	0	罗顿发展600209尾盘冲涨停，感觉是庄资金推动的	a股状元	03-09
137	0	欢迎光临美达股份	广东茂名手机网友	03-09
194	0	大家期待明天会更好！相信中央，不会错。明天涨	鹤翔网络	03-09
411	3	周五有色水泥券商	脱粒机	03-09
142	0	黑周四每周必应验，真是魔咒！	我错了我改正	03-09
302	1	还稳，稳个毛呀，只会说空话连篇	A理财高手	03-09
141	0	狗屁不通！	怜秋达人	03-09
280	1	大股东乘法规没出前赶快减持	小小股民1枚	03-09
405	1	午后不具备大幅杀跌，恐慌者等于自杀。快速下杀	塑栽弊走	03-09
310	1	行情结束	zgdqjbnbxx	03-09
1767	2	回调中可逐步低吸	大盘分析	03-09
100	0	疯狂的IPO，必然有疯狂的走势。	n1634134663...	03-09
678	1	你还在为你炒股跌了而生气吗 ，还在为自己找不	股友mzhohc	03-09
158	0	明天买进黄金股正当时。买买买	北京手机网友	03-09
106	0	600460	越来越好9	03-09
157	0	神奇的尾盘维稳，个股都跌成狗了，有意义吗？除	阿牛9	03-09
146	0	有种你就再拉红。	股友9FECYh	03-09
144	0	尾盘拉起，学习的散户，不侥幸，不幻想，清仓。	股友xgU9O6	03-09
121	0	水呢？	降龙一阳指	03-09
155	0	每天都最后几秒把指数拉红，第二天继续跌个股，	YUVWNji	03-09
118	0	收32l8	老友记泥候	03-09
117	0	跑了换上海亚红	无著心168	03-09
2179	1	一类股将在巨震中脱颖而出	大盘分析	03-09
78	0	光拉大盘	无止境053	03-09
713	4	何时才是股民的盼头？	huitailang95	03-09
311	0	尾盘了，该拉拉指数了。	山西大同手机网友	03-09
294	1	调整仅仅第一天，傻B就想抄底?[大笑][大笑][大	中国手机网友	03-09
160	0	某人的稳定资金呢，只会说	A理财高手	03-09
108	0	今天下午手机没电充电就提前下班了，请假[微笑]	鑫888源	03-09
94	0	中国鸟市	SUN51	03-09
106	0	你幸福吗	天津手机网友	03-09
92	0	蓝筹护盘，中小创补跌。	-乱翻书-	03-09
94	0	a股垃圾垃圾垃圾	A理财高手	03-09
91	0	烂黑A股！！	中国手机网友	03-09
104	0	死叉死叉，才买	重庆手机网友	03-09
144	0	明天出高点，本周收光头阳。	股往金来之...	03-09
234	1	我不感谢我感谢谁？	蛊市巫师	03-09
95	0	完蛋蛋	幸福1235	03-09
148	0	两桶油开始护盘了[大笑]	零七07	03-09
112	0	养老金入市前的黑暗，	河北石家庄手机网友	03-09
141	0	我们的A股？是新股的世界？	广东江门手机网友	03-09
136	0	跳空缺口[大笑][大笑][大笑]完了	阿qa股奇钙	03-09
109	0	进入阴跌模式	股友qdpTrO	03-09
324	1	中油中化明显在拉高护盘	民国的土匪	03-09
119	0	国家队快上！挺住！	北京手机网友	03-09
96	0	没有买卖就没有杀戮。	河北石家庄手机网友	03-09
292	1	今天也就这样了，明天破3200。	北京手机网友	03-09
177	0	2016开始到现在股灾就没停过，但指数缺是越来越	择机出逃	03-09
217	0	为什么会是券商，难道是因为中金收购中投吗？	咸鱼叶赫	03-09
144	0	赶紧反抽[大笑][大笑][大笑][大笑]	汇金聚富	03-09
343	2	国家队发起冲锋，杀空头片甲不留！冲啊！！！	北京手机网友	03-09
143	0	值得关注：300421--严重超跌滞涨的袖珍高送潜力	股道酬勤也	03-09
123	0	两桶油有拉升了  呵呵   明天更惨	浩然rhymvi	03-09
105	0	开始诱多 明天卖个好价钱	梅士聊	03-09
135	0	粤水电即将啟動重组[胜利][胜利]	隔壁给老王吃了	03-09
93	0	赤裸的啊	游资啊	03-09
220	1	尾盘拉个毛，没人银了。	股友mMslwQ	03-09
300	2	在不拉，股灾就来了。	大神798p9	03-09
190	1	002613	新股太多随...	03-09
70	0	唉！唉！唉！	广西手机网友	03-09
129	0	系统风险来了赶紧逃命	北京手机网友	03-09
105	0	明天最少还要跌十多个点！	山西太原手机网友	03-09
109	0	装死啰，装死啰，不买不卖，坚决不交税	带着冥币去救市	03-09
80	0	嘻嘻，不行咱就把这破比市场关了算了[胜利]	神巫小乙	03-09
105	0	使劲拉啊	忠肝义胆的多隆	03-09
133	1	应声大涨	发现珍珠	03-09
86	0	收益负的在涨，收益正的在跌	y建c	03-09
95	0	既然都看3180-3150为何补先卖呢 股灾又不是没见	两线独孤求败	03-09
79	0	跳不跳有什么区別	河南郑州手机网友	03-09
89	0	好股一枚600460	越来越好9	03-09
101	0	中国股市在高风险区开始暴跌了，我觉得中国股市	股友wRhTOt	03-09
85	0	来个好股600460	越来越好9	03-09
168	0	千万别出手	n6823136974...	03-09
75	0	主力跑了105亿，春季行情没了	中国手机网友	03-09
95	0	雄起！雄起！	股天乐涨停板	03-09
84	0	还有跌，不冒进，60-100点之间。	股池里打浮翘	03-09
90	0	周线级别的调整正拉开帷幕!	与你同行406	03-09
109	0	黄斌汉：大跌是强势股、错杀股的机会！	黄斌汉	03-09
310	2	3301点和3264点大双头如果成立，目标位跌破2800	股市XIAO迷糊	03-09
86	0	别被大盘十字星吓住了，建仓完成的个股越来越多	股友ITrmFq	03-09
149	1	士兰微 好票   600460	越来越好9	03-09
87	0	大盘，雄起！A股，雄起。	股天乐涨停板	03-09
78	0	春天了，绿的比红的好看。	河北石家庄手机网友	03-09
81	0	老乡稳住啊，绝会不让老乡吃亏，这不旅游市场经	山西运城手机网友	03-09
90	0	从今以后不炒股。	中国手机网友	03-09
119	0	老乡别走，二会期间有利好公布，真的	几点人（沈...	03-09
82	0	别认为郭嘉队会出来慰问，它已经套死在中石油等	计划与纪律	03-09
137	0	恒生要走大熊市	乐股行	03-09
121	0	上涨没本事就跌起来醉厉害[大笑][大笑]	万手哥必涨停	03-09
67	0	大盘虚拉为套散户	广东东莞手机网友	03-09
64	0	不死不活，套大家	四川泸州手机网友	03-09
117	0	000295生意宝逆势上涨飞了[大笑][大笑][大笑][	坐看云端007	03-09
185	0	现在多空基本平衡，加上国家队锁仓甚至护盘，有	opyyts	03-09
67	0	真想千股跌停，千股长停那个时段，那时都不会亏	大牛年代	03-09
64	0	圈钱不死  跌势不止	一路向北1997	03-09
69	0	今日可是马步啊？	华金鱼	03-09
101	0	休息二个月[鼓掌][鼓掌][鼓掌]	品歙斋	03-09
98	0	谁不说共产好	捞一桶金	03-09
88	0	看不到现在是个什么情况吗？	牛贩南山	03-09
154	1	别人恐惧  我贪婪买进600460	越来越好9	03-09
90	0	道指肯定高位做头了，中国怎么办？沪指回2600？	神仙168	03-09
101	0	不好好跌也不好好涨，典型的垃圾	大侠50F	03-09
90	0	股指期货一上，都跌成狗了	价值2017投资	03-09
141	1	波段下跌第一天	梅士聊	03-09
2094	12	今天应该打到位啦！	菩提法师	03-09
85	0	不买不卖，坚决不交税	带着冥币去救市	03-09
91	0	涨你妹涨，股票全是绿的，草～	万手哥必涨停	03-09
58	0	54321	中彩票500万...	03-09
55	0	肉嘟嘟的反反复复	中彩票500万...	03-09
138	0	蓝筹扩大跌幅，打压指数再次考验上午低点3205点	a股状元	03-09
158	1	下周大盘突破3250直取3300。就这样吧，应该差不	持股慢涨	03-09
122	1	每次盘中反弹都是减少损失的好机会吧？	股市XIAO迷糊	03-09
121	0	下周推出Ｔ＋０公平交易不能只顾着圈钱	天天涨天天中	03-09
105	0	3205有效支撑，明天收红，	二宝888	03-09
84	0	股指期货害人	lwh9090	03-09
164	0	期货故事：伯乐篇	yq雅琼	03-09
92	0	管住手，千万别买	zssz1234	03-09
90	0	P0不停跌势不止。	佛在心中5	03-09
82	0	都猛涨这是啥情况？	河北保定手机网友	03-09
94	0	恭喜又多了几万抑郁症患者。	北京手机网友	03-09
83	0	维稳，维稳，大家稳住！	要让宝贝幸福	03-09
79	0	vv      好股600460	越来越好9	03-09
86	0	托而不攻，迟早会共振！	未来财富工作室	03-09
88	0	清仓了，不玩了	老大738	03-09
72	0	vvv      600460开干	越来越好9	03-09
76	0	尾盘又在拉升，能拉红，I	n8897943571...	03-09
75	0	线已走坏，等修好再进货[空仓][看空][减仓][卖	阿qa股奇钙	03-09
70	0	还未开打，就败走麦城。可悲啊。	黄康乐	03-09
93	0	大妖婧自我感觉良好	扑狼特	03-09
81	0	港资的全球配置，对国内A股投资人是一个巨大 的	zcqlkx	03-09
97	0	大盘走坏了，只有出来观望啦。	股友7CVsej	03-09
106	0	诱多开始了，老乡别上当	n6823136974...	03-09
70	0	拉下，要不坐下去摔碎了！	LouBoutin	03-09
64	0	每次的拉升都是逃命的好机会会	玉皇大帝也	03-09
436	4	目标有色水泥券商	脱粒机	03-09
53	0	今天股市瘟疫来了，跑吧!	广西手机网友	03-09
77	0	再不跑，我损失惨重啊！	中国手机网友	03-09
67	0	墨迹了一天我的股票都没跌停，真是让人失望！	山西太原手机网友	03-09
281	2	现在不要买还要跌的，等稳住再买	阿qa股奇钙	03-09
56	0	维稳开始，拉指数	ckf001	03-09
72	0	开始干活	bluedavid888	03-09
67	0	回补2913缺口	新疆手机网友	03-09
86	0	2点半国家队上班了	yip809	03-09
75	0	低吸赚点晚饭钱。哈哈哈。	江苏南京手机网友	03-09
65	0	跌停才把人套住，怏套呀	山西运城手机网友	03-09
81	0	砸砸砸，跌停千股跌停。	江苏南京手机网友	03-09
77	0	韩股跌因萨德！	中国手机网友	03-09
99	0	技术形态走坏！形成m头，大家撤吧，让主力自己	肖哥股神	03-09
97	0	跑路吧，大量企业倒倒闭	玉皇大帝也	03-09
63	0	来吧，就是不服，全仓买了，能咋样	河北石家庄手机网友	03-09
68	0	大家都卖出手中的股票啊！！助大盘愉快的打出跌	万手哥必涨停	03-09
68	0	你往高拉拉，货出了再跌[大笑]	老郑1969	03-09
51	0	今天银行护盘，明天反手狂砸	广东东莞手机网友	03-09
62	0	又把筹码抢走了[哭][哭][哭][哭][哭]	老大738	03-09
42	0	尾盘拉你妈的鸡毛	广东广州手机网友	03-09
78	0	人造慢牛马拉皮	sicrdm	03-09
75	0	完全操纵在别人手上	股友uwojgE	03-09
54	0	期货运足气结结实实砸盘一天	qiouchen	03-09
52	0	大家都在等回调的低点，你觉得庄家会给机会你们	股友lq8ySE	03-09
39	0	跳吧	APNIC手机网友	03-09
44	0	好稳定啊/维稳成果卓越	kgb0071	03-09
56	0	挺尸	傲骨国风	03-09
44	0	改股市	四川泸州手机网友	03-09
51	0	股指期货真威武！！！	河南郑州手机网友	03-09
57	0	做样子的时候到了，快拉快点拉。	國信红岭	03-09
78	0	惨了	贞亨	03-09
82	0	一会机构要出来说大盘坚守3200，大家看多还是看	天子驾到请跪下	03-09
56	0	加油，我们都看好你癌股，你熊冠全球！	股友向逸	03-09
76	1	听口令，准备，跳	我们都在一起	03-09
65	0	都熄火了	Vivi8888	03-09
51	0	大盘去死吧！	落得风尘飘	03-09
48	0	这就是现状～常态。吹没用。[不说了]	太难煎熬	03-09
76	0	开始你的表演	四分之一分子	03-09
59	0	哈哈哈	莫怀古	03-09
59	0	两点半开始喽！！	狼怕羊	03-09
70	1	呵呵千股跌停了吗	非法字符7	03-09
67	0	开始拉稀了，准备好	解套DLS	03-09
50	0	别幻想了~明天还有更低	践踏美丽CC	03-09
64	0	快逃吧，不行了	五段线	03-09
55	0	向2000点进军？	五段线	03-09
94	0	最好明天再继续大跌，跌到明年底[大笑][大笑][	万手哥必涨停	03-09
88	0	黄逸尘08：3.9黄金、大冶白银、华矿沥青行情分	黄逸尘08	03-09
78	0	现在的节奏，就是个股稍微上涨多一点，获利盘就	a股状元	03-09
123	0	主力资金出逃已高达152亿元，熔断才刚开始！清	无价值只投机	03-09
71	0	今年沪指有望冲到2400点寻找支撑。	北京手机网友	03-09
62	0	无语	北京手机网友	03-09
55	0	两点半的砸盘时间马上到了	贪婪真可怕	03-09
80	0	股指期货开始起作用了！	神财张	03-09
93	0	此庄家最大的本领就是高台跳水[亏大了][亏大了]	打假行动耶耶	03-09
48	0	600127金健米业可重点关注以跌出机会蓬低大胆加	点金牛人	03-09
77	0	卖了的，别后悔就好	记住惨痛教训啊	03-09
59	0	资金持续流出十几天，只能呵呵呵	新华通神社	03-09
56	0	分时双底，应该没事了吧	股友Yfapmi	03-09
78	0	耐心等十五天，手贱必亏。	强哥不败	03-09
78	0	都玩死了，谁再玩啊	李牛市2014	03-09
335	3	两点半了！跳水了	股友U8YWev	03-09
47	0	击漏3044才可能止跌	新疆手机网友	03-09
143	0	问一下，像这样的股市，会有新股民入场吗？会有	淡定股市中	03-09
69	0	前期一个腿单针探底的要去补一个腿了	散户蒙	03-09
39	0	能守住吗？	五段线	03-09
76	0	加息3次后，股市和房价一样，坑你没商量。这是	谷地养生	03-09
57	0	暴跌开始，只剩半小时了	n8897943571...	03-09
60	0	灰太狼吃了喜羊羊	河北石家庄手机网友	03-09
74	0	不要跌了，要死啦。	财神到_迎财神	03-09
73	0	双头已现3264点为2017年的最高点 大部分的股票	A股故事汇	03-09
54	0	又被做空喽。	不追高359	03-09
96	1	两点半到了！快点跳水吧，	流氓少帅	03-09
126	1	抄底！！抢	明天向上突破	03-09
49	0	今天竟然没维稳，，	大司马曹不真	03-09
73	0	真丢人现眼，人家都那么高了，你丫还趴在那里干	让我怎么相信你	03-09
75	0	近期操作上来看，首要考虑的因素，还是以股性为	a股状元	03-09
52	0	关门吧…………………………	静静守候阳光	03-09
59	0	没有了水还有源头吗？	玉川一智	03-09
93	0	谁能把石化砸两个多点，呵呵。	皮皮htio	03-09
51	0	还不跌停  快 快 快	台GQ0N04	03-09
35	0	太丢人了	广东手机网友	03-09
35	0	又最后拉点，呵呵	四川遂宁手机网友	03-09
72	0	大家快跑！趋势已坏，此番必然回调至3177	心绪飞翔	03-09
65	0	明天但愿别跌5%，今天又吃了一肚子	幸福像花一样7	03-09
43	0	又拉即把倒了	zdpg	03-09
59	0	调整真的来了？	ydfc777	03-09
93	0	所谓的专家、机构一天一副嘴脸，目的就是忽悠散	岁月如歌武汉	03-09
96	0	两点半再杀一拨	梅士聊	03-09
58	0	杀跌好。	代号十钗	03-09
63	0	前三十年股市为国企转型为银行买单为中石油中石	上海手机网友	03-09
244	2	国家队还没进呢，怎能说结束呢？	上海手机网友	03-09
36	0	赶紧套，要不全跑了	山西运城手机网友	03-09
58	0	继续跌	长线一点点自信	03-09
63	0	还是新股发少了 大家抛蓝筹引发的暴跌	股友JlvktA	03-09
150	0	淡定看戏吧！！	领航舰队	03-09
67	0	神奇的2点半就要到了，过来看跳水。	小海2013	03-09
36	0	_波-波跌	广东东莞手机网友	03-09
53	0	建议中国在古巴和俄罗斯东北不建立监控美国的萨	中国手机网友	03-09
55	0	其实主力就是国家队控盘，不然为什么不跌破3200	简单我幸福	03-09
91	0	加息来得太突然高啊	每次打架我都赢	03-09
256	2	尾盘诱多，明天继续跌	问212	03-09
355	3	3206点算个毛毬支持?!明天直接跳空下去!	中国手机网友	03-09
41	0	放开股指，痛宰最后的散户！	湖北武汉手机网友	03-09
127	1	也许明天还要绿，走了，破3000吧	中国xx	03-09
116	1	美帝要加息了 ~~	道法加自然	03-09
63	0	每天拉尾盘	不需要超人	03-09
79	0	国家队做样子的时候到了，快要拉指数了。不过也	國信红岭	03-09
76	0	活该跌！股市不会说谎。	代号十钗	03-09
91	0	泄气了[大便][大便][大便]	山东青岛手机网友	03-09
59	0	证券和军工	浙江杭州手机网友	03-09
127	0	不尊重市场规律的常态化等于作死	秃撸皮	03-09
50	0	开上了	重庆手机网友	03-09
80	0	2.30准时跳水	广东广州手机网友	03-09
92	0	进攻是最好的防守.国家队只有进攻才能防住空头	广东广州手机网友	03-09
63	0	大盘，3200，创业板1950都是低吸机会	一叶财经	03-09
68	0	抄底抄底抄底	知者不惑73	03-09
68	0	线全走坏	阿qa股奇钙	03-09
88	0	上彭博的当了	股票不能炒了	03-09
56	0	哈哈，股指期货果然有稳定市场的功能	独爱33866	03-09
42	0	好的	中国手机网友	03-09
86	0	情愿崩跌 也不要救市 托市	小鞠花	03-09
46	0	跳水了	梅子123444	03-09
52	0	做融券的和股指期货的这回赚大发了	幸福像花一样7	03-09
107	0	你到底爱不爱我	dddd哈哈哈	03-09
81	0	股指期货放开后，指数就跌到现在，还敢说没有影	股有毒	03-09
76	0	放松股指期货。。。后果。中国股民。幸福满满	什么也变了	03-09
43	0	大家别怕国家队马上出来了	湖南长沙手机网友	03-09
46	0	股灾2.0版	黑龙江哈尔滨手机网友	03-09
71	0	人心散了[大笑]	悠悠汉水66f888	03-09
